Incident Number,Highest Offense Description,Highest Offense Code,Family Violence,Occurred Date Time,Occurred Date,Occurred Time,Report Date Time,Report Date,Report Time,Location Type,Address,Zip Code,Council District,APD Sector,APD District,PRA,Census Tract,Clearance Status,Clearance Date,UCR Category,Category Description,X-coordinate,Y-coordinate,Latitude,Longitude,Location
20205031096,MAIL THEFT,8503,N,08/01/2020 05:37:00 PM,08/01/2020,1737,08/10/2020 05:37:00 PM,08/10/2020,1737,STREETS / HWY / ROAD / ALLEY,1010 W 23RD ST,78705,9,BA,2,358,,N,08/11/2020,23H,Theft,3112176,3112176,30.28742125,-97.74905965,"(30.28742125, -97.74905965)"
20211081115,INVASIVE VISUAL RECORDING,2609,N,04/18/2021 04:58:00 PM,04/18/2021,1658,04/18/2021 04:58:00 PM,04/18/2021,1658,RESIDENCE / HOME,2200 BLOCK SAN ANTONIO ST,78705,9,BA,1,359,,N,05/07/2021,,,0,0,,,
20205041228,THEFT,600,N,10/12/2020 12:00:00 PM,10/12/2020,1200,10/13/2020 04:44:00 PM,10/13/2020,1644,RESIDENCE / HOME,2708 SAN PEDRO ST,78705,9,BA,3,356,,N,10/14/2020,23H,Theft,3113095,3113095,30.2931516,-97.74599359,"(30.2931516, -97.74599359)"
20205010960,BURGLARY OF VEHICLE,601,N,03/17/2020 12:00:00 AM,03/17/2020,0,03/17/2020 10:02:00 AM,03/17/2020,1002,RESIDENCE / HOME,2800 WHITIS AVE,78705,9,BA,1,361,,N,03/17/2020,23F,Theft,3114853,3114853,30.29325622,-97.74041907,"(30.29325622, -97.74041907)"
20201950946,BURGLARY OF VEHICLE,601,N,07/13/2020 04:35:00 PM,07/13/2020,1635,07/13/2020 04:35:00 PM,07/13/2020,1635,PARKING LOTS / GARAGE,2404 RIO GRANDE ST,78705,9,BA,3,356,,N,07/14/2020,23F,Theft,3113482,3113482,30.28852802,-97.74489105,"(30.28852802, -97.74489105)"
20215031415,VIOL CITY ORDINANCE - WRECKER,3720,N,09/11/2021 12:30:00 PM,09/11/2021,1230,09/30/2021 08:33:00 AM,09/30/2021,833,PARKING LOTS / GARAGE,2801 GUADALUPE ST,78705,9,BA,1,361,6,N,10/04/2021,,,3114437,3114437,30.29373368,-97.7417247,"(30.29373368, -97.7417247)"
20215006703,BURGLARY OF VEHICLE,601,N,02/15/2021 05:00:00 AM,02/15/2021,500,02/22/2021 01:32:00 PM,02/22/2021,1332,PARKING LOTS / GARAGE,911 W 21ST ST,78705,9,BA,2,358,6,N,02/23/2021,23F,Theft,3112701,3112701,30.28467734,-97.74746935,"(30.28467734, -97.74746935)"
20212810237,DWI,2100,N,10/08/2021 05:10:00 AM,10/08/2021,510,10/08/2021 05:10:00 AM,10/08/2021,510,STREETS / HWY / ROAD / ALLEY,700 W 26TH ST,78705,9,BA,3,356,6,,,,,3113462,3113462,30.29076412,-97.74489447,"(30.29076412, -97.74489447)"
20212231359,DEADLY CONDUCT,408,N,07/29/2021 05:00:00 AM,07/29/2021,500,08/11/2021 08:25:00 PM,08/11/2021,2025,PARKING LOTS / GARAGE,505 W 22ND ST,78705,9,BA,1,359,6,N,08/11/2021,13A,Aggravated Assault,3113974,3113974,30.28493953,-97.74342809,"(30.28493953, -97.74342809)"
20203430160,POSS CONTROLLED SUB/NARCOTIC,1800,N,12/08/2020 03:50:00 AM,12/08/2020,350,12/08/2020 04:31:00 AM,12/08/2020,431,STREETS / HWY / ROAD / ALLEY,2502 NUECES ST,78705,9,BA,1,360,6,C,12/08/2020,,,3114006,3114006,30.28960777,-97.74320142,"(30.28960777, -97.74320142)"
20215013384,THEFT,600,N,04/03/2021 11:00:00 AM,04/03/2021,1100,04/05/2021 02:54:00 PM,04/05/2021,1454,RESTAURANTS,1910 GUADALUPE ST,78705,9,BA,1,359,6,,,23H,Theft,3114307,3114307,30.28265316,-97.74243416,"(30.28265316, -97.74243416)"
20208006111,BURGLARY OF VEH-NO SUSPECT/FU,601,N,12/08/2020 03:35:00 AM,12/08/2020,335,12/10/2020 02:56:00 PM,12/10/2020,1456,PARKING LOTS / GARAGE,911 W 21ST ST,78705,9,BA,2,358,6,N,12/17/2020,23F,Theft,3112701,3112701,30.28467734,-97.74746935,"(30.28467734, -97.74746935)"
20205039769,TERRORISTIC THREAT,2704,N,10/02/2020 11:00:00 AM,10/02/2020,1100,10/03/2020 12:46:00 PM,10/03/2020,1246,RESIDENCE / HOME,610 W 30TH ST,78705,9,BA,3,345,2,N,11/03/2020,,,3114113,3114113,30.29713002,-97.74266041,"(30.29713002, -97.74266041)"
20215020257,THEFT OF BICYCLE,609,N,05/25/2021 06:30:00 PM,05/25/2021,1830,05/30/2021 07:41:00 PM,05/30/2021,1941,PARKING LOTS / GARAGE,911 W 21ST ST,78705,9,BA,2,358,6,N,06/06/2021,23H,Theft,3112701,3112701,30.28467734,-97.74746935,"(30.28467734, -97.74746935)"
202030628,AUTO THEFT,700,N,01/03/2020 12:30:00 AM,01/03/2020,30,01/03/2020 11:59:00 AM,01/03/2020,1159,PARKING LOTS / GARAGE,701 W 25TH ST,78705,9,BA,3,356,6,C,02/05/2020,240,Auto Theft,3113478,3113478,30.28922649,-97.744885,"(30.28922649, -97.744885)"
20212170870,POSS OF DRUG PARAPHERNALIA,1818,N,08/05/2021 02:43:00 PM,08/05/2021,1443,08/05/2021 02:43:00 PM,08/05/2021,1443,STREETS / HWY / ROAD / ALLEY,2820 GUADALUPE ST,78705,9,BA,1,360,,C,08/05/2021,,,3114026,3114026,30.29489528,-97.74299613,"(30.29489528, -97.74299613)"
20212771051,EXPLOSIVE ORDNANCE DISPOSAL,1505,N,10/04/2021 07:14:00 PM,10/04/2021,1914,10/04/2021 07:14:00 PM,10/04/2021,1914,GOVERNMENT / PUBLIC BUILDING,1201 W 38TH ST,78705,10,BA,3,344,2,N,10/05/2021,,,3113183,3113183,30.30490831,-97.74539945,"(30.30490831, -97.74539945)"
2021212750934,AUTO THEFT,700,N,10/02/2021 04:12:00 PM,10/02/2021,1612,10/02/2021 04:12:00 PM,10/02/2021,1612,PARKING LOTS / GARAGE,706 W 24TH ST,78705,9,BA,3,356,6,N,10/03/2021,240,Auto Theft,3113292,3113292,30.28848245,-97.74549442,"(30.28848245, -97.74549442)"
20212511403,BURGLARY OF VEHICLE,601,N,09/07/2021 12:01:00 AM,09/07/2021,1,09/08/2021 08:49:00 PM,09/08/2021,2049,PARKING LOTS / GARAGE,2529 RIO GRANDE ST,78705,9,BA,1,360,6,,,23F,Theft,3113729,3113729,30.29007082,-97.74406687,"(30.29007082, -97.74406687)"
20215009260,THEFT,600,N,03/05/2021 03:00:00 AM,03/05/2021,300,03/09/2021 05:23:00 PM,03/09/2021,1723,RESIDENCE / HOME,610 W 30TH ST,78705,9,BA,3,345,2,N,03/22/2021,23H,Theft,3114113,3114113,30.29713002,-97.74266041,"(30.29713002, -97.74266041)"
20205033124,THEFT,600,N,08/23/2020 03:00:00 AM,08/23/2020,300,08/23/2020 07:49:00 PM,08/23/2020,1949,RESIDENCE / HOME,2323 SAN ANTONIO ST,78705,9,BA,1,359,6,N,08/24/2020,23H,Theft,3114263,3114263,30.28729878,-97.74244891,"(30.28729878, -97.74244891)"
2020301110,ASSAULT BY CONTACT,902,N,01/29/2020 07:00:00 AM,01/29/2020,700,01/30/2020 02:30:00 PM,01/30/2020,1430,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),2200 GUADALUPE ST,78705,9,BA,1,359,,N,02/03/2020,,,3114371,3114371,30.28529895,-97.74216032,"(30.28529895, -97.74216032)"
20218009774,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,504,N,09/16/2021 12:30:00 PM,09/16/2021,1230,09/20/2021 01:14:00 PM,09/20/2021,1314,PARKING LOTS / GARAGE,2323 SAN ANTONIO ST,78705,9,BA,1,359,6,,,220,Burglary,3114263,3114263,30.28729878,-97.74244891,"(30.28729878, -97.74244891)"
20205033691,THEFT OF BICYCLE,609,N,08/18/2020 12:00:00 PM,08/18/2020,1200,08/26/2020 04:42:00 PM,08/26/2020,1642,PARKING LOTS / GARAGE,2323 SAN ANTONIO ST,78705,9,BA,1,359,6,N,08/27/2020,23H,Theft,3114263,3114263,30.28729878,-97.74244891,"(30.28729878, -97.74244891)"
20205006608,BURGLARY OF VEHICLE,601,N,02/13/2020 06:00:00 PM,02/13/2020,1800,02/16/2020 12:34:00 PM,02/16/2020,1234,OTHER / UNKNOWN,2502 NUECES ST,78705,9,BA,1,360,6,N,02/17/2020,23F,Theft,3114006,3114006,30.28960777,-97.74320142,"(30.28960777, -97.74320142)"
20201461283,DISTURBANCE - OTHER,3401,N,05/25/2020 08:44:00 PM,05/25/2020,2044,05/25/2020 08:44:00 PM,05/25/2020,2044,STREETS / HWY / ROAD / ALLEY,309 W 37TH ST,78705,9,BA,1,346,,,,,,3116038,3116038,30.30069832,-97.73646315,"(30.30069832, -97.73646315)"
20208005268,CRIMINAL MISCHIEF,1400,N,11/01/2020 07:00:00 PM,11/01/2020,1900,11/02/2020 01:14:00 PM,11/02/2020,1314,PARKING LOTS / GARAGE,2222 PEARL ST,78705,9,BA,2,358,6,N,11/04/2020,,,3112917,3112917,30.28706053,-97.74672097,"(30.28706053, -97.74672097)"
2020121126,BREACH OF COMPUTER SECURITY,1109,N,01/12/2020 02:50:00 PM,01/12/2020,1450,01/12/2020 05:10:00 PM,01/12/2020,1710,RESIDENCE / HOME,610 W 30TH ST,78705,9,BA,3,345,2,C,01/14/2020,23H,Theft,3114113,3114113,30.29713002,-97.74266041,"(30.29713002, -97.74266041)"
20205037358,BURGLARY OF VEHICLE,601,N,09/16/2020 02:00:00 AM,09/16/2020,200,09/18/2020 12:00:00 PM,09/18/2020,1200,PARKING LOTS / GARAGE,1908 SAN ANTONIO ST,78705,9,BA,1,359,6,N,09/21/2020,23F,Theft,3113998,3113998,30.28294508,-97.74340555,"(30.28294508, -97.74340555)"
20215031574,BURGLARY OF VEHICLE,601,N,10/01/2021 02:00:00 AM,10/01/2021,200,10/01/2021 10:56:00 AM,10/01/2021,1056,RESIDENCE / HOME,3320 HARMON AVE,78705,9,BA,1,348,4,N,10/04/2021,23F,Theft,3120329,3120329,30.2918843,-97.72310077,"(30.2918843, -97.72310077)"
20218009863,THEFT OF BICYCLE,609,N,09/18/2021 09:45:00 PM,09/18/2021,2145,09/20/2021 04:37:00 PM,09/20/2021,1637,RESIDENCE / HOME,2906 WEST AVE,78705,9,BA,3,345,2,,,23H,Theft,3113364,3113364,30.29726317,-97.74503077,"(30.29726317, -97.74503077)"
20212230039,RAPE,200,N,08/11/2021 12:27:00 AM,08/11/2021,27,08/11/2021 12:27:00 AM,08/11/2021,27,STREETS / HWY / ROAD / ALLEY,R00 BLOCK GRANDE ST / W 26TH ST,78705,9,BA,1,360,6,N,08/26/2021,11A,Rape,0,0,,,
20205051308,THEFT OF BICYCLE,609,N,12/01/2020 12:00:00 AM,12/01/2020,0,12/15/2020 04:43:00 PM,12/15/2020,1643,OTHER / UNKNOWN,505 W 22ND ST,78705,9,BA,1,359,6,N,12/16/2020,23H,Theft,3113974,3113974,30.28493953,-97.74342809,"(30.28493953, -97.74342809)"
20205006041,FORGERY AND PASSING,1000,N,02/03/2020 12:00:00 PM,02/03/2020,1200,02/12/2020 10:32:00 AM,02/12/2020,1032,RESIDENCE / HOME,3302 LIBERTY ST,78705,9,BA,1,347,5,N,02/12/2020,,,3117723,3117723,30.29496593,-97.73127693,"(30.29496593, -97.73127693)"
20202130139,FAMILY DISTURBANCE,3400,N,07/31/2020 02:57:00 AM,07/31/2020,257,07/31/2020 02:57:00 AM,07/31/2020,257,RESIDENCE / HOME,610 W 30TH ST,78705,9,BA,3,345,2,,,,,3114113,3114113,30.29713002,-97.74266041,"(30.29713002, -97.74266041)"
20205046179,THEFT FROM BUILDING,617,N,11/12/2020 10:20:00 AM,11/12/2020,1020,11/13/2020 09:26:00 AM,11/13/2020,926,RESIDENCE / HOME,2323 SAN ANTONIO ST,78705,9,BA,1,359,6,N,11/17/2020,23D,Theft,3114263,3114263,30.28729878,-97.74244891,"(30.28729878, -97.74244891)"
20212410048,HARASSMENT,2703,N,08/29/2021 12:30:00 AM,08/29/2021,30,08/29/2021 12:30:00 AM,08/29/2021,30,RESIDENCE / HOME,3705 GRIFFITH ST,78705,9,BA,1,346,,N,09/07/2021,,,3117224,3117224,30.29981399,-97.73272784,"(30.29981399, -97.73272784)"
20215034886,IDENTITY THEFT,4022,N,10/19/2021 03:00:00 PM,10/19/2021,1500,10/22/2021 04:04:00 PM,10/22/2021,1604,SCHOOLS / COLLEGES,800 W 26TH ST,78705,9,BA,3,356,6,N,10/24/2021,,,3113247,3113247,30.29095654,-97.7455707,"(30.29095654, -97.7455707)"
20215014024,THEFT CATALYTIC CONVERTER,620,N,04/08/2021 08:00:00 AM,04/08/2021,800,04/08/2021 11:43:00 AM,04/08/2021,1143,PARKING LOTS / GARAGE,2222 PEARL ST,78705,9,BA,2,358,6,N,06/30/2021,23G,Theft,3112917,3112917,30.28706053,-97.74672097,"(30.28706053, -97.74672097)"
20205034537,THEFT OF BICYCLE,609,N,08/30/2020 10:00:00 PM,08/30/2020,2200,09/01/2020 09:51:00 AM,09/01/2020,951,OTHER / UNKNOWN,911 W 21ST ST,78705,9,BA,2,358,6,N,09/02/2020,23H,Theft,3112701,3112701,30.28467734,-97.74746935,"(30.28467734, -97.74746935)"
20205035374,THEFT OF BICYCLE,609,N,09/05/2020 03:15:00 PM,09/05/2020,1515,09/06/2020 12:32:00 PM,09/06/2020,1232,OTHER / UNKNOWN,718 W 29TH ST,78705,9,BA,3,345,2,N,09/06/2020,23H,Theft,3113485,3113485,30.29672215,-97.74466178,"(30.29672215, -97.74466178)"
20205018036,BURGLARY OF VEHICLE,601,N,05/07/2020 10:30:00 AM,05/07/2020,1030,05/08/2020 10:46:00 AM,05/08/2020,1046,PARKING LOTS / GARAGE,2907 WEST AVE,78705,9,BA,3,345,2,N,05/10/2020,23F,Theft,3113486,3113486,30.29698598,-97.74465153,"(30.29698598, -97.74465153)"
20205037723,THEFT OF BICYCLE,609,N,09/19/2020 11:30:00 AM,09/19/2020,1130,09/21/2020 12:39:00 PM,09/21/2020,1239,RESIDENCE / HOME,2800 SAN PEDRO ST,78705,9,BA,3,356,,N,09/22/2020,23H,Theft,3113105,3113105,30.29356329,-97.74595086,"(30.29356329, -97.74595086)"
2020681187,POSSESSION OF MARIJUANA,1803,N,03/08/2020 05:00:00 PM,03/08/2020,1700,03/08/2020 06:22:00 PM,03/08/2020,1822,STREETS / HWY / ROAD / ALLEY,2800 N LAMAR BLVD,78705,9,BA,3,356,6,C,03/08/2020,,,3112511,3112511,30.29416752,-97.74781727,"(30.29416752, -97.74781727)"
20203381122,FAMILY DISTURBANCE,3400,N,12/03/2020 07:40:00 PM,12/03/2020,1940,12/03/2020 08:02:00 PM,12/03/2020,2002,RESIDENCE / HOME,1010 W 23RD ST,78705,9,BA,2,358,,,,,,3112176,3112176,30.28742125,-97.74905965,"(30.28742125, -97.74905965)"
2020711426,AUTO THEFT,700,N,03/09/2020 12:00:00 AM,03/09/2020,0,03/11/2020 06:33:00 PM,03/11/2020,1833,PARKING LOTS / GARAGE,2907 WEST AVE,78705,9,BA,3,345,2,N,04/20/2020,240,Auto Theft,3113486,3113486,30.29698598,-97.74465153,"(30.29698598, -97.74465153)"
202170486,FAMILY DISTURBANCE,3400,N,01/07/2021 11:23:00 AM,01/07/2021,1123,01/07/2021 11:23:00 AM,01/07/2021,1123,RESIDENCE / HOME,1111 W 22ND HALF ST,78705,9,BA,2,358,6,N,01/13/2021,,,3111709,3111709,30.28636802,-97.75056782,"(30.28636802, -97.75056782)"
20205034367,THEFT OF BICYCLE,609,N,08/29/2020 01:03:00 PM,08/29/2020,1303,08/31/2020 10:31:00 AM,08/31/2020,1031,PARKING LOTS / GARAGE,2323 SAN ANTONIO ST,78705,9,BA,1,359,6,N,09/03/2020,23H,Theft,3114263,3114263,30.28729878,-97.74244891,"(30.28729878, -97.74244891)"
20208004324,BURGLARY OF VEHICLE,601,N,09/06/2020 12:00:00 AM,09/06/2020,0,09/21/2020 11:37:00 AM,09/21/2020,1137,RESIDENCE / HOME,610 W 30TH ST,78705,9,BA,3,345,2,N,09/22/2020,23F,Theft,3114113,3114113,30.29713002,-97.74266041,"(30.29713002, -97.74266041)"
20215025019,BURGLARY OF VEH-NO SUSPECT/FU,601,N,07/08/2021 05:00:00 PM,07/08/2021,1700,07/17/2021 10:56:00 AM,07/17/2021,1056,PARKING LOTS / GARAGE,3233 HARMON AVE,78705,9,BA,1,348,,,,23F,Theft,3120189,3120189,30.29078005,-97.72357434,"(30.29078005, -97.72357434)"
20215029644,BURGLARY OF VEHICLE,601,N,08/27/2021 03:00:00 PM,08/27/2021,1500,09/09/2021 10:20:00 AM,09/09/2021,1020,PARKING LOTS / GARAGE,919 KEITH LN,78705,9,BA,1,348,,,,23F,Theft,3119599,3119599,30.29107374,-97.72543628,"(30.29107374, -97.72543628)"
20205021617,THEFT,600,N,06/03/2020 08:00:00 AM,06/03/2020,800,06/03/2020 03:14:00 PM,06/03/2020,1514,OTHER / UNKNOWN,2201 N LAMAR BLVD,78705,9,BA,2,358,6,O,06/05/2020,23H,Theft,3111020,3111020,30.28599141,-97.75276141,"(30.28599141, -97.75276141)"
20218000453,BURGLARY OF VEH-NO SUSPECT/FU,601,N,01/19/2021 09:00:00 PM,01/19/2021,2100,01/21/2021 12:42:00 PM,01/21/2021,1242,RESIDENCE / HOME,2620 RIO GRANDE ST,78705,9,BA,3,356,,N,02/09/2021,23F,Theft,3113530,3113530,30.29237609,-97.74463572,"(30.29237609, -97.74463572)"
20205020652,BURGLARY OF VEHICLE,601,N,05/26/2020 06:00:00 PM,05/26/2020,1800,05/27/2020 12:43:00 PM,05/27/2020,1243,STREETS / HWY / ROAD / ALLEY,W 26TH ST / RIO GRANDE ST,78705,9,BA,1,360,6,N,05/28/2020,23F,Theft,3113609,3113609,30.29066675,-97.7444312,"(30.29066675, -97.7444312)"
20218007197,CRIMINAL MISCHIEF,1400,N,07/28/2021 02:00:00 AM,07/28/2021,200,07/28/2021 04:57:00 PM,07/28/2021,1657,RESIDENCE / HOME,3233 HARMON AVE,78705,9,BA,1,348,,N,08/06/2021,,,3120189,3120189,30.29078005,-97.72357434,"(30.29078005, -97.72357434)"
2020590278,CRIMINAL TRESPASS,2716,N,02/28/2020 05:02:00 AM,02/28/2020,502,02/28/2020 05:02:00 AM,02/28/2020,502,RESTAURANTS,2820 GUADALUPE ST,78705,9,BA,1,360,,C,03/03/2020,,,3114026,3114026,30.29489528,-97.74299613,"(30.29489528, -97.74299613)"
20205045893,THEFT OF BICYCLE,609,N,11/09/2020 08:39:00 AM,11/09/2020,839,11/11/2020 12:35:00 PM,11/11/2020,1235,RESIDENCE / HOME,2323 SAN ANTONIO ST,78705,9,BA,1,359,6,N,11/12/2020,23H,Theft,3114263,3114263,30.28729878,-97.74244891,"(30.28729878, -97.74244891)"
2020460489,ASSAULT BY THREAT,901,N,02/15/2020 07:28:00 AM,02/15/2020,728,02/15/2020 07:28:00 AM,02/15/2020,728,STREETS / HWY / ROAD / ALLEY,2900 GUADALUPE ST,78705,9,BA,3,345,2,N,02/19/2020,,,3114044,3114044,30.29563632,-97.74291919,"(30.29563632, -97.74291919)"
20205000431,CRIMINAL MISCHIEF,1400,N,01/03/2020 07:00:00 PM,01/03/2020,1900,01/04/2020 11:32:00 AM,01/04/2020,1132,PARKING LOTS / GARAGE,904 W 22ND HALF ST,78705,9,BA,2,358,,N,01/06/2020,,,3112840,3112840,30.28647445,-97.7469807,"(30.28647445, -97.7469807)"
20218011188,CRIMINAL MISCHIEF-NO SUSPECT,1400,N,09/30/2021 08:28:00 AM,09/30/2021,828,09/30/2021 09:25:00 AM,09/30/2021,925,COMMERCIAL / OFFICE BUILDING,2900 N IH 35 SVRD SB,78705,9,BA,1,348,4,N,10/25/2021,,,3119758,3119758,30.28748175,-97.72502943,"(30.28748175, -97.72502943)"
20201501799,FAMILY DISTURBANCE,3400,N,05/30/2020 12:10:00 AM,05/30/2020,10,05/30/2020 12:24:00 AM,05/30/2020,24,RESIDENCE / HOME,110 E 30TH ST,78705,9,BA,1,346,,N,06/15/2020,,,3116054,3116054,30.29391314,-97.736595,"(30.29391314, -97.736595)"
2021300967,ASSAULT WITH INJURY,900,N,01/30/2021 04:02:00 PM,01/30/2021,1602,01/30/2021 04:55:00 PM,01/30/2021,1655,PARKING LOTS / GARAGE,2900 GUADALUPE ST,78705,9,BA,3,345,2,N,02/02/2021,,,3114044,3114044,30.29563632,-97.74291919,"(30.29563632, -97.74291919)"
20218008927,THEFT OF BICYCLE,609,N,08/21/2021 07:00:00 PM,08/21/2021,1900,08/22/2021 06:22:00 PM,08/22/2021,1822,PARKING LOTS / GARAGE,2501 PEARL ST,78705,9,BA,3,356,6,,,23H,Theft,3113050,3113050,30.28958372,-97.74623184,"(30.28958372, -97.74623184)"
20202050285,AUTO THEFT,700,N,07/22/2020 10:00:00 PM,07/22/2020,2200,07/23/2020 07:24:00 AM,07/23/2020,724,RESIDENCE / HOME,2222 PEARL ST,78705,9,BA,2,358,6,N,08/14/2020,240,Auto Theft,3112917,3112917,30.28706053,-97.74672097,"(30.28706053, -97.74672097)"
20205039415,BURGLARY OF VEHICLE,601,N,09/27/2020 09:10:00 AM,09/27/2020,910,10/01/2020 09:10:00 AM,10/01/2020,910,PARKING LOTS / GARAGE,911 W 21ST ST,78705,9,BA,2,358,6,N,10/01/2020,23F,Theft,3112701,3112701,30.28467734,-97.74746935,"(30.28467734, -97.74746935)"
20218008251,IDENTITY THEFT,4022,N,07/14/2021 08:00:00 AM,07/14/2021,800,08/11/2021 11:50:00 AM,08/11/2021,1150,RESIDENCE / HOME,506 W 37TH ST,78705,9,BA,1,346,,N,09/09/2021,,,3115593,3115593,30.30182641,-97.73784328,"(30.30182641, -97.73784328)"
20215008795,BURGLARY OF VEH-NO SUSPECT/FU,601,N,02/27/2021 05:16:00 PM,02/27/2021,1716,03/07/2021 05:16:00 PM,03/07/2021,1716,PARKING LOTS / GARAGE,505 W 22ND ST,78705,9,BA,1,359,6,,,23F,Theft,3113974,3113974,30.28493953,-97.74342809,"(30.28493953, -97.74342809)"
20212121325,CRIMINAL TRESPASS,2716,N,07/31/2021 06:36:00 PM,07/31/2021,1836,07/31/2021 06:36:00 PM,07/31/2021,1836,RESIDENCE / HOME,2515 SAN GABRIEL ST,78705,9,BA,3,356,,N,08/05/2021,,,3112718,3112718,30.29069349,-97.74725429,"(30.29069349, -97.74725429)"
20205019258,BURGLARY OF VEHICLE,601,N,05/17/2020 01:30:00 AM,05/17/2020,130,05/17/2020 02:15:00 PM,05/17/2020,1415,RESIDENCE / HOME,107 E 31ST ST,78705,9,BA,1,346,5,N,05/18/2020,23F,Theft,3116111,3116111,30.2945912,-97.7363961,"(30.2945912, -97.7363961)"
20211780879,AUTO THEFT,700,N,06/27/2021 05:00:00 AM,06/27/2021,500,06/27/2021 01:09:00 PM,06/27/2021,1309,RESIDENCE / HOME,2800 SAN PEDRO ST,78705,9,BA,3,356,,N,06/28/2021,240,Auto Theft,3113105,3113105,30.29356329,-97.74595086,"(30.29356329, -97.74595086)"
20208004088,THEFT OF BICYCLE,609,N,08/30/2020 11:00:00 AM,08/30/2020,1100,09/06/2020 10:56:00 AM,09/06/2020,1056,RESIDENCE / HOME,610 W 30TH ST,78705,9,BA,3,345,2,N,09/10/2020,23H,Theft,3114113,3114113,30.29713002,-97.74266041,"(30.29713002, -97.74266041)"
20205052835,THEFT OF BICYCLE,609,N,12/25/2020 05:30:00 PM,12/25/2020,1730,12/25/2020 07:55:00 PM,12/25/2020,1955,RESIDENCE / HOME,2800 SAN PEDRO ST,78705,9,BA,3,356,,N,01/04/2021,23H,Theft,3113105,3113105,30.29356329,-97.74595086,"(30.29356329, -97.74595086)"
20205043619,THEFT OF BICYCLE,609,N,10/14/2020 05:11:00 PM,10/14/2020,1711,10/28/2020 05:11:00 PM,10/28/2020,1711,RESIDENCE / HOME,505 W 22ND ST,78705,9,BA,1,359,6,N,11/05/2020,23H,Theft,3113974,3113974,30.28493953,-97.74342809,"(30.28493953, -97.74342809)"
2020581504,CRIMINAL MISCHIEF,1400,N,02/27/2020 07:26:00 PM,02/27/2020,1926,02/27/2020 07:26:00 PM,02/27/2020,1926,RESIDENCE / HOME,2305 RIO GRANDE ST,78705,9,BA,1,359,6,N,02/28/2020,,,3113620,3113620,30.287197,-97.7444894,"(30.287197, -97.7444894)"
20218009959,THEFT,600,N,09/03/2021 11:30:00 PM,09/03/2021,2330,09/04/2021 11:08:00 AM,09/04/2021,1108,OTHER / UNKNOWN,2801 SAN JACINTO BLVD,78705,9,BA,1,347,5,,,23H,Theft,3116907,3116907,30.29019416,-97.73399168,"(30.29019416, -97.73399168)"
20201160188,FAMILY DISTURBANCE,3400,N,04/25/2020 02:21:00 AM,04/25/2020,221,04/25/2020 02:21:00 AM,04/25/2020,221,RESIDENCE / HOME,621 W 31ST ST,78705,9,BA,3,345,,N,05/02/2020,,,3114131,3114131,30.29817343,-97.74257535,"(30.29817343, -97.74257535)"
20212461690,BURGLARY OF RESIDENCE,500,N,08/29/2021 03:00:00 AM,08/29/2021,300,09/03/2021 11:11:00 PM,09/03/2021,2311,RESIDENCE / HOME,305 W 35TH ST,78705,9,BA,1,346,,,,220,Burglary,3115927,3115927,30.29971311,-97.73684148,"(30.29971311, -97.73684148)"
20212070869,THEFT,600,N,07/26/2021 02:10:00 PM,07/26/2021,1410,07/26/2021 02:10:00 PM,07/26/2021,1410,RESIDENCE / HOME,E 34TH ST / SPEEDWAY,78705,9,BA,1,346,,,,23H,Theft,3116538,3116538,30.29836819,-97.73494109,"(30.29836819, -97.73494109)"
20211331624,CRIMINAL MISCHIEF,1400,N,05/13/2021 11:43:00 PM,05/13/2021,2343,05/13/2021 11:43:00 PM,05/13/2021,2343,STREETS / HWY / ROAD / ALLEY,505 W 22ND ST,78705,9,BA,1,359,6,N,06/02/2021,,,3113974,3113974,30.28493953,-97.74342809,"(30.28493953, -97.74342809)"
20205027563,CRIMINAL MISCHIEF,1400,N,07/14/2020 10:00:00 AM,07/14/2020,1000,07/16/2020 06:15:00 PM,07/16/2020,1815,PARKING LOTS / GARAGE,1015 E 32ND ST,78705,9,BA,1,348,,N,07/17/2020,,,3119978,3119978,30.2895127,-97.72427731,"(30.2895127, -97.72427731)"
20218006677,BURGLARY OF VEHICLE,601,N,07/07/2021 08:30:00 PM,07/07/2021,2030,07/14/2021 09:39:00 PM,07/14/2021,2139,PARKING LOTS / GARAGE,911 W 21ST ST,78705,9,BA,2,358,6,N,07/27/2021,23F,Theft,3112701,3112701,30.28467734,-97.74746935,"(30.28467734, -97.74746935)"
2021330301,ASSAULT WITH INJURY,900,N,02/02/2021 08:15:00 AM,02/02/2021,815,02/02/2021 09:40:00 AM,02/02/2021,940,STREETS / HWY / ROAD / ALLEY,2200 GUADALUPE ST,78705,9,BA,1,359,,C,02/02/2021,,,3114371,3114371,30.28529895,-97.74216032,"(30.28529895, -97.74216032)"
2021591083,AUTO THEFT,700,N,02/26/2021 09:00:00 PM,02/26/2021,2100,02/28/2021 07:00:00 PM,02/28/2021,1900,PARKING LOTS / GARAGE,2222 PEARL ST,78705,9,BA,2,358,6,N,03/08/2021,240,Auto Theft,3112917,3112917,30.28706053,-97.74672097,"(30.28706053, -97.74672097)"
